BECvar_site,BECvar_seed,HTp_pred
futCM31,LBH12,0.535716255
futCM31,LBH13,0.682114859
futCM31,LBH14,0.734447515
futCM31,LBH15,0.790463079
futCM31,LBH16,0.751853555
futCM31,LBH21,0.501388532
futCM31,LF11,0.784181549
futCM31,LF12,0.831006409
futCM31,LF13,0.780058487
futCM31,LF14,0.7630804
futCM31,LF15,0.803273793
futCM31,LF21,0.723606743
futCM31,LF22,0.729593711
futCM31,LF23,0.659606494
futCM31,M11,0.690869509
futCM31,M21,0.60735141
futCM31,M22,0.674454368
futCM31,M32,0.62468409
futCM31,M41,0.544268449
futCM31,M42,0.39643378
futCM31,M43,0.616293919
futCM31,M44,0.628420834
futCM31,M45,0.629701367
futCM31,M51,0.468913242
futCM31,M53,0.498280797
futCM31,M54,0.535307411
futCM31,M55,0.573552354
futCM31,M56,0.538461725
futCM31,MG11,0.811561929
futCM31,MG12,0.695862289
futCM31,MG13,0.697809711
futCM31,NF11,0.876655669
futCM31,NM11,0.51108724
futCM31,NM21,0.511283208
