plant_SZ,seed_SZ,GS
CM13,SA43,0.168808032
CM13,UBH11,0.731732819
CM13,UBH12,0.784135082
CM13,UBH13,0.701480866
CM13,UF11,0.45196398
CM13,UF12,0.470856989
CM13,UF13,0.435988125
CM13,UF14,0.423015341
CM13,UF15,0.417597884
CM13,UF24,0.361272732
CM13,UF25,0.336775769
CM21,AP11,0.807801913
CM21,BSA11,0.564083515
CM21,BSA12,0.572018844
CM21,CM11,0.771257496
CM21,CM12,0.86472726
CM21,CM13,0.811940707
CM21,CM21,0.882423494
CM21,CM22,0.877989616
CM21,CM23,0.883931568
CM21,CM24,0.88906941
CM21,CM31,0.887708622
CM21,CM32,0.864598772
CM21,CM33,0.85825012
CM21,CM34,0.796037706
CM21,CM35,0.732124482
CM21,CP11,0.865935137
CM21,CP12,0.810944737
CM21,DM11,0.876866597
CM21,DM12,0.882433103
CM21,DM13,0.887472659
CM21,DM21,0.902636665
CM21,DM22,0.854351283
CM21,DM23,0.680827271
CM21,DMG11,0.63099775
CM21,FF11,0.621569128
CM21,FP11,0.567296101
CM21,FP12,0.432264503
CM21,KU11,0.649998671
CM21,LBH11,0.767663508
CM21,LBH12,0.666771882
CM21,LBH13,0.782232187
CM21,LBH14,0.822747364
CM21,LBH15,0.833097236
CM21,LBH16,0.810495409
CM21,LBH21,0.630947267
CM21,LF11,0.786827824
CM21,LF12,0.786817824
CM21,LF13,0.68764528
CM21,LF14,0.66303886
CM21,LF15,0.685353429
CM21,LF21,0.616211243
CM21,LF22,0.605977692
CM21,LF23,0.533469345
CM21,M11,0.540207114
CM21,M21,0.515272138
CM21,M22,0.600428122
CM21,M32,0.543878239
CM21,M41,0.469249475
CM21,M42,0.340314117
CM21,M43,0.501659103
CM21,M44,0.490063352
CM21,M45,0.471939332
CM21,M51,0.410826535
CM21,M53,0.412110539
CM21,M54,0.421891604
CM21,M55,0.435700402
CM21,M56,0.393066437
CM21,MG11,0.650982077
CM21,MG12,0.53189696
CM21,MG13,0.566262035
CM21,NF11,0.787251064
CM21,NM11,0.665345697
CM21,NM21,0.649824819
CM21,PAD11,0.77385598
CM21,PRP11,0.877963663
CM21,SA11,0.372925909
CM21,SA12,0.333522286
CM21,SA21,0.232298806
CM21,SA22,0.213752883
CM21,SA31,0.298632179
CM21,SA32,0.333415245
CM21,SA33,0.304055138
CM21,SA41,0.203441844
CM21,SA42,0.238792963
CM21,SA43,0.215362452
CM21,UBH11,0.709611308
CM21,UBH12,0.763608962
CM21,UBH13,0.712518686
CM21,UF11,0.52914881
CM21,UF12,0.548751911
CM21,UF13,0.506726935
CM21,UF14,0.495738418
CM21,UF15,0.487034536
CM21,UF24,0.421133301
CM21,UF25,0.395588021
CM22,AP11,0.801951668
CM22,BSA11,0.57126868
CM22,BSA12,0.574203349
CM22,CM11,0.762542545
CM22,CM12,0.860354322
CM22,CM13,0.808327751
CM22,CM21,0.884919027
CM22,CM22,0.88285296
CM22,CM23,0.890387273
CM22,CM24,0.899706752
CM22,CM31,0.900859207
CM22,CM32,0.883192804
CM22,CM33,0.876642618
CM22,CM34,0.818961411
CM22,CM35,0.757294036
CM22,CP11,0.880583316
CM22,CP12,0.826496121
CM22,DM11,0.871627867
CM22,DM12,0.89017005
CM22,DM13,0.901355665
CM22,DM21,0.91383647
CM22,DM22,0.873185682
CM22,DM23,0.706021927
CM22,DMG11,0.630085923
CM22,FF11,0.640345743
CM22,FP11,0.590865646
CM22,FP12,0.455518223
CM22,KU11,0.641020551
CM22,LBH11,0.76815551
CM22,LBH12,0.668691077
CM22,LBH13,0.791727421
CM22,LBH14,0.831312033
CM22,LBH15,0.848172898
CM22,LBH16,0.822521468
CM22,LBH21,0.633113667
CM22,LF11,0.808404256
CM22,LF12,0.808234179
CM22,LF13,0.714740322
CM22,LF14,0.690126769
CM22,LF15,0.712103361
CM22,LF21,0.644113858
CM22,LF22,0.633770456
CM22,LF23,0.560186433
CM22,M11,0.557324366
CM22,M21,0.54086116
CM22,M22,0.620494131
CM22,M32,0.568572995
CM22,M41,0.493119458
CM22,M42,0.36282882
CM22,M43,0.525558359
CM22,M44,0.514922288
CM22,M45,0.49476707
CM22,M51,0.433298311
CM22,M53,0.435763837
CM22,M54,0.446127736
CM22,M55,0.459247244
CM22,M56,0.415966857
CM22,MG11,0.661688943
CM22,MG12,0.538962093
CM22,MG13,0.574401435
CM22,NF11,0.795815712
CM22,NM11,0.657795258
CM22,NM21,0.648956266
CM22,PAD11,0.764034212
CM22,PRP11,0.889503738
CM22,SA11,0.397471328
CM22,SA12,0.356096642
CM22,SA21,0.251348
CM22,SA22,0.231263121
CM22,SA31,0.319838069
CM22,SA32,0.355138391
CM22,SA33,0.32515771
CM22,SA41,0.220396163
CM22,SA42,0.257149281
CM22,SA43,0.233151142
CM22,UBH11,0.720346824
CM22,UBH12,0.774480346
CM22,UBH13,0.732392306
CM22,UF11,0.557432197
CM22,UF12,0.577243897
CM22,UF13,0.53412916
CM22,UF14,0.523351561
CM22,UF15,0.513728332
CM22,UF24,0.446900406
CM22,UF25,0.420591258
CM23,AP11,0.782754218
CM23,BSA11,0.560823888
CM23,BSA12,0.561092896
CM23,CM11,0.743426418
CM23,CM12,0.844813553
CM23,CM13,0.792682098
CM23,CM21,0.87151179
CM23,CM22,0.871002356
CM23,CM23,0.882777503
CM23,CM24,0.894672648
CM23,CM31,0.902435764
CM23,CM32,0.890288206
CM23,CM33,0.882241216
CM23,CM34,0.834123738
CM23,CM35,0.777849056
CM23,CP11,0.896167851
CM23,CP12,0.848888602
CM23,DM11,0.857602988
CM23,DM12,0.89268458
CM23,DM13,0.910228524
CM23,DM21,0.92202518
CM23,DM22,0.886608141
CM23,DM23,0.730666314
CM23,DMG11,0.654781578
CM23,FF11,0.673353373
CM23,FP11,0.620419628
CM23,FP12,0.483437052
CM23,KU11,0.621187802
CM23,LBH11,0.754267228
CM23,LBH12,0.654806077
CM23,LBH13,0.781539383
CM23,LBH14,0.825457889
CM23,LBH15,0.846159787
CM23,LBH16,0.822568285
CM23,LBH21,0.619314663
CM23,LF11,0.811637415
CM23,LF12,0.82390173
CM23,LF13,0.732813966
CM23,LF14,0.710646694
CM23,LF15,0.732916108
CM23,LF21,0.665746466
CM23,LF22,0.656442339
CM23,LF23,0.585083905
CM23,M11,0.589068193
CM23,M21,0.564954893
CM23,M22,0.646193817
CM23,M32,0.592165441
CM23,M41,0.514624923
CM23,M42,0.379079016
CM23,M43,0.551733777
CM23,M44,0.542018704
CM23,M45,0.524055168
CM23,M51,0.45260718
CM23,M53,0.457626555
CM23,M54,0.470334699
CM23,M55,0.486876571
CM23,M56,0.441165289
CM23,MG11,0.693770593
CM23,MG12,0.571406686
CM23,MG13,0.605583798
CM23,NF11,0.819235239
