plant_fut_SZ,seed_SZ,HTp
futDM21,UBH11,0.5964323229
futDM21,UBH12,0.6677627829
futDM21,UBH13,0.6876784392
futDM21,UF11,0.6152399242
futDM21,UF12,0.6437922657
futDM21,UF13,0.6020739504
futDM21,UF14,0.5882229705
futDM21,UF15,0.591717491
futDM21,UF24,0.495143498
futDM21,UF25,0.4689222412
futDM22,AP11,0.5613053714
futDM22,BSA11,0.3990407067
futDM22,BSA12,0.3833466472
futDM22,CM11,0.5206578812
futDM22,CM12,0.6375487146
futDM22,CM13,0.5899112042
futDM22,CM21,0.6945682964
futDM22,CM22,0.706313045
futDM22,CM23,0.7320937882
futDM22,CM24,0.7845752906
futDM22,CM31,0.8353127175
futDM22,CM32,0.8944489425
futDM22,CM33,0.8637898011
futDM22,CM34,0.901266464
futDM22,CM35,0.9166546592
futDM22,CP11,0.9377437727
futDM22,CP12,0.9342230001
futDM22,DM11,0.6589616689
futDM22,DM12,0.7926480767
futDM22,DM13,0.8861775638
futDM22,DM21,0.8976395954
futDM22,DM22,0.9389014318
futDM22,DM23,0.8912911144
futDM22,DMG11,0.6846099186
futDM22,FF11,0.8708762992
futDM22,FP11,0.7982831748
futDM22,FP12,0.7182327599
futDM22,KU11,0.4007879264
futDM22,LBH11,0.5610689221
futDM22,LBH12,0.4668167334
futDM22,LBH13,0.6217527913
futDM22,LBH14,0.6741220112
futDM22,LBH15,0.755574828
futDM22,LBH16,0.7118776358
futDM22,LBH21,0.4344616745
futDM22,LF11,0.7789027556
futDM22,LF12,0.859252585
futDM22,LF13,0.8517898554
futDM22,LF14,0.8430346995
futDM22,LF15,0.8763961299
futDM22,LF21,0.8067406671
futDM22,LF22,0.8120735539
futDM22,LF23,0.7451911513
futDM22,M11,0.7414326365
futDM22,M21,0.7006719159
futDM22,M22,0.7277640985
futDM22,M32,0.6936359194
futDM22,M41,0.6094559265
futDM22,M42,0.4557381244
futDM22,M43,0.6890051049
futDM22,M44,0.7131082977
futDM22,M45,0.715015732
futDM22,M51,0.5282499937
futDM22,M53,0.5651887816
futDM22,M54,0.6118644978
futDM22,M55,0.653415323
futDM22,M56,0.6290457747
futDM22,MG11,0.8446727088
futDM22,MG12,0.7260833581
futDM22,MG13,0.7165875548
futDM22,NF11,0.868502568
futDM22,NM11,0.4290368656
futDM22,NM21,0.4368577809
futDM22,PAD11,0.5156624952
futDM22,PRP11,0.8628558035
futDM22,SA11,0.5152405692
futDM22,SA12,0.4435235545
futDM22,SA21,0.3213315077
futDM22,SA22,0.2841613821
futDM22,SA31,0.4062968746
futDM22,SA32,0.4833954144
futDM22,SA33,0.4887272424
futDM22,SA41,0.2770768979
futDM22,SA42,0.343911385
futDM22,SA43,0.3538889502
futDM22,UBH11,0.5521080466
futDM22,UBH12,0.6186319061
futDM22,UBH13,0.6825823234
futDM22,UF11,0.7145778952
futDM22,UF12,0.7348760592
futDM22,UF13,0.6943401962
futDM22,UF14,0.6753923555
futDM22,UF15,0.6688248349
futDM22,UF24,0.5705946775
futDM22,UF25,0.5429993448
futDM23,AP11,0.4163232194
futDM23,BSA11,0.3267468205
futDM23,BSA12,0.2992012986
futDM23,CM11,0.3793284632
futDM23,CM12,0.4851180254
futDM23,CM13,0.449880325
futDM23,CM21,0.5505143512
futDM23,CM22,0.5689671014
futDM23,CM23,0.6018253419
futDM23,CM24,0.6642245187
futDM23,CM31,0.7306833451
futDM23,CM32,0.8219455863
futDM23,CM33,0.7905142576
futDM23,CM34,0.8819827854
futDM23,CM35,0.9384805608
futDM23,CP11,0.8652035415
futDM23,CP12,0.8905291468
futDM23,DM11,0.5037014834
futDM23,DM12,0.6812043652
futDM23,DM13,0.7998767599
futDM23,DM21,0.7941227821
futDM23,DM22,0.882611904
futDM23,DM23,0.9393299257
futDM23,DMG11,0.613917615
futDM23,FF11,0.9260498448
futDM23,FP11,0.8879959321
futDM23,FP12,0.8606866172
futDM23,KU11,0.2839461417
futDM23,LBH11,0.4381048247
futDM23,LBH12,0.3651176863
futDM23,LBH13,0.5146514212
futDM23,LBH14,0.5637786456
futDM23,LBH15,0.662370581
futDM23,LBH16,0.6216504806
futDM23,LBH21,0.3394275847
futDM23,LF11,0.722728765
futDM23,LF12,0.8385713212
futDM23,LF13,0.8909672715
futDM23,LF14,0.8978076483
futDM23,LF15,0.9200855571
futDM23,LF21,0.8807945278
futDM23,LF22,0.8898304861
futDM23,LF23,0.8481428173
futDM23,M11,0.8011546277
futDM23,M21,0.808655662
futDM23,M22,0.7717003865
futDM23,M32,0.7719125231
futDM23,M41,0.6951169525
futDM23,M42,0.551741282
futDM23,M43,0.7847085221
futDM23,M44,0.8270528292
futDM23,M45,0.8326300066
futDM23,M51,0.612516536
futDM23,M53,0.6686334414
futDM23,M54,0.7298629622
futDM23,M55,0.7778388638
futDM23,M56,0.7646783994
futDM23,MG11,0.8407048981
futDM23,MG12,0.7330462491
futDM23,MG13,0.7152268981
futDM23,NF11,0.802931002
futDM23,NM11,0.3112909004
futDM23,NM21,0.3323897896
futDM23,PAD11,0.3715348471
futDM23,PRP11,0.7745917329
futDM23,SA11,0.6363294462
futDM23,SA12,0.5442359315
futDM23,SA21,0.4256380024
futDM23,SA22,0.3717263029
futDM23,SA31,0.5057981893
futDM23,SA32,0.5980691731
futDM23,SA33,0.6221486892
futDM23,SA41,0.3637080152
futDM23,SA42,0.4474287053
futDM23,SA43,0.4779585186
futDM23,UBH11,0.4613293218
futDM23,UBH12,0.5239809995
futDM23,UBH13,0.6449866795
futDM23,UF11,0.8172916128
futDM23,UF12,0.8339174266
futDM23,UF13,0.8076467052
futDM23,UF14,0.7818291505
futDM23,UF15,0.7736482354
futDM23,UF24,0.6808120446
futDM23,UF25,0.65296659
futDMG11,AP11,0.3984638196
futDMG11,BSA11,0.2153497749
futDMG11,BSA12,0.2335617016
futDMG11,CM11,0.3990171445
futDMG11,CM12,0.4634781896
futDMG11,CM13,0.4224437633
futDMG11,CM21,0.4446588804
futDMG11,CM22,0.4396899818
futDMG11,CM23,0.466755649
futDMG11,CM24,0.4716415665
futDMG11,CM31,0.5197616615
futDMG11,CM32,0.5182623497
futDMG11,CM33,0.4934866844
futDMG11,CM34,0.5083254459
futDMG11,CM35,0.516084515
futDMG11,CP11,0.6711674039
futDMG11,CP12,0.7163278726
futDMG11,DM11,0.4985569375
futDMG11,DM12,0.564710295
futDMG11,DM13,0.5876781596
futDMG11,DM21,0.6365968667
futDMG11,DM22,0.584818415
futDMG11,DM23,0.5305107966
futDMG11,DMG11,0.9291332025
futDMG11,FF11,0.7013659784
futDMG11,FP11,0.524718103
futDMG11,FP12,0.3895952715
futDMG11,KU11,0.3058478264
futDMG11,LBH11,0.3736303325
futDMG11,LBH12,0.2916984107
futDMG11,LBH13,0.3487114706
futDMG11,LBH14,0.4190778851
futDMG11,LBH15,0.4238789378
futDMG11,LBH16,0.4433674107
futDMG11,LBH21,0.2677109015
futDMG11,LF11,0.3892971852
futDMG11,LF12,0.5115654437
futDMG11,LF13,0.429356115
futDMG11,LF14,0.4313401334
futDMG11,LF15,0.4660781376
futDMG11,LF21,0.4051990484
futDMG11,LF22,0.4131339357
futDMG11,LF23,0.39462316
futDMG11,M11,0.6404762205
futDMG11,M21,0.3724512139
futDMG11,M22,0.5131158598
futDMG11,M32,0.387474968
futDMG11,M41,0.3179861496
futDMG11,M42,0.182412565
futDMG11,M43,0.4071286404
futDMG11,M44,0.4003972982
futDMG11,M45,0.4358293329
futDMG11,M51,0.2532516377
futDMG11,M53,0.2796631911
futDMG11,M54,0.3092287522
futDMG11,M55,0.3658717962
futDMG11,M56,0.3155468769
futDMG11,MG11,0.8684737219
futDMG11,MG12,0.9215610966
futDMG11,MG13,0.8410313359
futDMG11,NF11,0.8174825008
futDMG11,NM11,0.3270567936
futDMG11,NM21,0.2864401632
futDMG11,PAD11,0.3958917436
futDMG11,PRP11,0.6159174563
futDMG11,SA11,0.2113081983
futDMG11,SA12,0.1724898539
futDMG11,SA21,0.1042601039
futDMG11,SA22,0.0905661293
futDMG11,SA31,0.1548351669
futDMG11,SA32,0.2200312068
futDMG11,SA33,0.205545478
futDMG11,SA41,0.0876736853
futDMG11,SA42,0.1321118769
futDMG11,SA43,0.1248510291
futDMG11,UBH11,0.2923444321
futDMG11,UBH12,0.3574415217
futDMG11,UBH13,0.3660513459
futDMG11,UF11,0.3151748162
futDMG11,UF12,0.345132165
futDMG11,UF13,0.32716492
futDMG11,UF14,0.3078039029
futDMG11,UF15,0.3248192402
futDMG11,UF24,0.2524329422
futDMG11,UF25,0.2341378539
futFF11,AP11,0.3602820199
futFF11,BSA11,0.2572192299
futFF11,BSA12,0.2446317453
futFF11,CM11,0.3370161574
futFF11,CM12,0.4272593164
futFF11,CM13,0.3933913081
futFF11,CM21,0.4646366993
futFF11,CM22,0.4761920341
futFF11,CM23,0.5122232047
futFF11,CM24,0.5550845108
futFF11,CM31,0.6242082538
futFF11,CM32,0.692744891
futFF11,CM33,0.6622769684
futFF11,CM34,0.7510704026
futFF11,CM35,0.8046913278
futFF11,CP11,0.7953081461
futFF11,CP12,0.8503434139
futFF11,DM11,0.4519651976
futFF11,DM12,0.6152784502
futFF11,DM13,0.7124853841
futFF11,DM21,0.7182385145
futFF11,DM22,0.7716434789
futFF11,DM23,0.8287296332
futFF11,DMG11,0.7291843193
futFF11,FF11,0.9378265031
futFF11,FP11,0.8301807109
futFF11,FP12,0.7749779504
futFF11,KU11,0.2494439372
futFF11,LBH11,0.3732499141
futFF11,LBH12,0.3026560922
futFF11,LBH13,0.4144769933
futFF11,LBH14,0.47598099
futFF11,LBH15,0.5416883144
futFF11,LBH16,0.5315812001
futFF11,LBH21,0.2791341136
futFF11,LF11,0.5732555981
futFF11,LF12,0.7300456278
futFF11,LF13,0.7336696109
futFF11,LF14,0.7504527941
futFF11,LF15,0.7745352202
futFF11,LF21,0.7311655879
futFF11,LF22,0.7429548152
futFF11,LF23,0.7257292655
futFF11,M11,0.8344459145
futFF11,M21,0.6991217023
futFF11,M22,0.735033927
futFF11,M32,0.675479867
futFF11,M41,0.5938035085
futFF11,M42,0.4273312779
futFF11,M43,0.7062745392
futFF11,M44,0.7356797772
futFF11,M45,0.7764763651
futFF11,M51,0.5118977945
futFF11,M53,0.564979767
futFF11,M54,0.6267545128
futFF11,M55,0.7025966697
futFF11,M56,0.6687421148
futFF11,MG11,0.922246597
futFF11,MG12,0.8780152003
futFF11,MG13,0.8277112714
futFF11,NF11,0.8261076054
futFF11,NM11,0.2750993206
futFF11,NM21,0.2787356741
futFF11,PAD11,0.3295281359
futFF11,PRP11,0.7099807704
futFF11,SA11,0.5036255557
futFF11,SA12,0.420825056
futFF11,SA21,0.3103193695
futFF11,SA22,0.2685080926
futFF11,SA31,0.3884050757
futFF11,SA32,0.4979365263
futFF11,SA33,0.5101465514
futFF11,SA41,0.2614546127
futFF11,SA42,0.3505956334
futFF11,SA43,0.3680138077
futFF11,UBH11,0.3629472358
futFF11,UBH12,0.4297974296
futFF11,UBH13,0.5292051891
futFF11,UF11,0.6505443074
futFF11,UF12,0.6798030666
futFF11,UF13,0.6662709219
futFF11,UF14,0.6319752274
futFF11,UF15,0.641638986
futFF11,UF24,0.5473806795
futFF11,UF25,0.5207639784
futFP11,AP11,0.3741092595
futFP11,BSA11,0.3152603386
futFP11,BSA12,0.2870436888
futFP11,CM11,0.343773859
futFP11,CM12,0.4376761172
futFP11,CM13,0.4114827831
futFP11,CM21,0.4942988988
futFP11,CM22,0.5130891465
futFP11,CM23,0.5512160688
futFP11,CM24,0.6046193774
futFP11,CM31,0.6757897344
futFP11,CM32,0.7588649993
futFP11,CM33,0.734591088
futFP11,CM34,0.8370740008
futFP11,CM35,0.8951711153
futFP11,CP11,0.8201550953
futFP11,CP12,0.8697065719
futFP11,DM11,0.4561506335
futFP11,DM12,0.6475807911
futFP11,DM13,0.75533978
futFP11,DM21,0.7416167592
futFP11,DM22,0.8249360388
futFP11,DM23,0.9266945404
futFP11,DMG11,0.6352637836
futFP11,FF11,0.9682912937
futFP11,FP11,0.9386731806
futFP11,FP12,0.9050673994
futFP11,KU11,0.2607807611
futFP11,LBH11,0.406853421
futFP11,LBH12,0.3444669754
futFP11,LBH13,0.4751358274
futFP11,LBH14,0.5291198571
futFP11,LBH15,0.614359364
futFP11,LBH16,0.5964547992
futFP11,LBH21,0.3217547552
futFP11,LF11,0.6723427645
futFP11,LF12,0.8184697071
futFP11,LF13,0.8532064854
futFP11,LF14,0.8719987499
futFP11,LF15,0.8861652573
futFP11,LF21,0.8682030233
futFP11,LF22,0.8793387673
futFP11,LF23,0.8758510976
futFP11,M11,0.8873998245
futFP11,M21,0.8485576302
futFP11,M22,0.8314490599
futFP11,M32,0.8200815714
futFP11,M41,0.7516728674
futFP11,M42,0.5963891178
futFP11,M43,0.8496208976
futFP11,M44,0.882643185
futFP11,M45,0.9045953663
futFP11,M51,0.6716530869
futFP11,M53,0.7320024151
futFP11,M54,0.7922459193
futFP11,M55,0.8512436185
futFP11,M56,0.8243525813
futFP11,MG11,0.873492512
futFP11,MG12,0.7867911625
futFP11,MG13,0.7824968528
futFP11,NF11,0.8007897709
futFP11,NM11,0.2891345082
futFP11,NM21,0.3120976133
futFP11,PAD11,0.3338235647
futFP11,PRP11,0.7431166459
futFP11,SA11,0.6796807429
futFP11,SA12,0.5893576735
futFP11,SA21,0.4655518303
futFP11,SA22,0.4112246285
futFP11,SA31,0.5533909789
futFP11,SA32,0.6664861802
futFP11,SA33,0.6795625889
futFP11,SA41,0.402190663
futFP11,SA42,0.5066447907
futFP11,SA43,0.5262013934
futFP11,UBH11,0.4311529218
futFP11,UBH12,0.4957334052
futFP11,UBH13,0.6350737552
futFP11,UF11,0.8080272713
futFP11,UF12,0.8363257005
futFP11,UF13,0.8273441289
futFP11,UF14,0.7989911175
futFP11,UF15,0.8074666957
futFP11,UF24,0.7219812694
futFP11,UF25,0.6957349643
futFP12,AP11,0.2436300229
futFP12,BSA11,0.215998069
futFP12,BSA12,0.1855845603
futFP12,CM11,0.2156732989
futFP12,CM12,0.2929191791
futFP12,CM13,0.2713548009
futFP12,CM21,0.3502439152
futFP12,CM22,0.3684888869
futFP12,CM23,0.4001845889
futFP12,CM24,0.4555428364
futFP12,CM31,0.518135591
futFP12,CM32,0.6219682241
futFP12,CM33,0.5971461891
futFP12,CM34,0.724587392
futFP12,CM35,0.8054242066
futFP12,CP11,0.6483357312
futFP12,CP12,0.692385028
futFP12,DM11,0.3051429339
futFP12,DM12,0.4729970611
futFP12,DM13,0.5930118545
futFP12,DM21,0.565117683
futFP12,DM22,0.6835293277
futFP12,DM23,0.8274059613
futFP12,DMG11,0.4298518496
futFP12,FF11,0.8318676739
futFP12,FP11,0.8334768639
futFP12,FP12,0.9401400759
futFP12,KU11,0.1558289439
futFP12,LBH11,0.2719400058
futFP12,LBH12,0.2274941639
futFP12,LBH13,0.3452078996
futFP12,LBH14,0.3819266737
futFP12,LBH15,0.4728503339
futFP12,LBH16,0.4414818316
futFP12,LBH21,0.210896471
futFP12,LF11,0.5573525588
futFP12,LF12,0.6853037338
futFP12,LF13,0.7857613539
futFP12,LF14,0.8142864379
futFP12,LF15,0.81235573
futFP12,LF21,0.8139249975
futFP12,LF22,0.8267779327
futFP12,LF23,0.8177892827
futFP12,M11,0.725061307
futFP12,M21,0.7932038637
futFP12,M22,0.6807038201
futFP12,M32,0.7302552923
futFP12,M41,0.676548754
futFP12,M42,0.5831124519
futFP12,M43,0.761387616
futFP12,M44,0.8323151059
futFP12,M45,0.8631428705
futFP12,M51,0.6235478404
futFP12,M53,0.6879939029
futFP12,M54,0.7681690688
futFP12,M55,0.8311670201
futFP12,M56,0.8531250893
futFP12,MG11,0.6845614109
futFP12,MG12,0.597470942
futFP12,MG13,0.5786161474
futFP12,NF11,0.5933566969
futFP12,NM11,0.1754478736
futFP12,NM21,0.1998528053
futFP12,PAD11,0.2087243676
futFP12,PRP11,0.5670021531
futFP12,SA11,0.6933242628
futFP12,SA12,0.5946071548
futFP12,SA21,0.5092181853
futFP12,SA22,0.4431866246
futFP12,SA31,0.5621786018
futFP12,SA32,0.6680334296
futFP12,SA33,0.7367725606
futFP12,SA41,0.43417646
futFP12,SA42,0.5341330706
futFP12,SA43,0.609229306
futFP12,UBH11,0.3130260034
futFP12,UBH12,0.3611087495
futFP12,UBH13,0.5061608951
futFP12,UF11,0.8018833911
futFP12,UF12,0.8102718416
futFP12,UF13,0.8113521281
futFP12,UF14,0.7771709319
futFP12,UF15,0.7668446692
futFP12,UF24,0.703990392
futFP12,UF25,0.6840516528
futKU11,AP11,0.9755334571
futKU11,BSA11,0.7256210367
futKU11,BSA12,0.7949408014
futKU11,CM11,0.9796381474
futKU11,CM12,0.97489491
futKU11,CM13,0.9659751185
futKU11,CM21,0.9235097437
futKU11,CM22,0.9024046494
futKU11,CM23,0.8908748715
futKU11,CM24,0.8360385385
futKU11,CM31,0.7988199737
futKU11,CM32,0.6903183665
futKU11,CM33,0.7059963131
futKU11,CM34,0.5814788358
futKU11,CM35,0.4898051457
futKU11,CP11,0.7017478613
futKU11,CP12,0.6511512215
futKU11,DM11,0.974776911
futKU11,DM12,0.8514455552
futKU11,DM13,0.7520646298
futKU11,DM21,0.7790386452
futKU11,DM22,0.6525975745
futKU11,DM23,0.467481138
futKU11,DMG11,0.5841151598
futKU11,FF11,0.4576085315
futKU11,FP11,0.4106130001
futKU11,FP12,0.2681415887
futKU11,KU11,0.9323625014
futKU11,LBH11,0.9257686905
futKU11,LBH12,0.8630437143
futKU11,LBH13,0.8356697485
futKU11,LBH14,0.8644015972
futKU11,LBH15,0.7787486704
futKU11,LBH16,0.8135832245
futKU11,LBH21,0.8382508907
futKU11,LF11,0.6577221437
futKU11,LF12,0.6180432659
futKU11,LF13,0.4484002098
futKU11,LF14,0.4247133915
futKU11,LF15,0.4502292799
futKU11,LF21,0.3948835821
futKU11,LF22,0.3924583968
futKU11,LF23,0.3583283993
futKU11,M11,0.4569617095
futKU11,M21,0.3341239972
futKU11,M22,0.4928862643
futKU11,M32,0.4051385785
futKU11,M41,0.3602521406
futKU11,M42,0.2411951134
futKU11,M43,0.3785874345
futKU11,M44,0.3423009572
futKU11,M45,0.3364970695
futKU11,M51,0.3183777677
futKU11,M53,0.3048958175
futKU11,M54,0.2962535906
futKU11,M55,0.3039746699
futKU11,M56,0.2593144599
futKU11,MG11,0.5144392322
futKU11,MG12,0.4206375537
futKU11,MG13,0.5050613819
futKU11,NF11,0.68294072
futKU11,NM11,0.9348652105
futKU11,NM21,0.8805907358
futKU11,PAD11,0.9828862354
futKU11,PRP11,0.7726014661
futKU11,SA11,0.2260872237
futKU11,SA12,0.2222821547
futKU11,SA21,0.1313420895
futKU11,SA22,0.1318978954
futKU11,SA31,0.2027691232
futKU11,SA32,0.2356402331
futKU11,SA33,0.193497744
futKU11,SA41,0.1276368758
futKU11,SA42,0.159306413
futKU11,SA43,0.123655715
futKU11,UBH11,0.784279797
futKU11,UBH12,0.8162706681
futKU11,UBH13,0.6574867283
futKU11,UF11,0.308470392
futKU11,UF12,0.3373279879
futKU11,UF13,0.3075246394
futKU11,UF14,0.3138834703
futKU11,UF15,0.3302517683
futKU11,UF24,0.2777991241
futKU11,UF25,0.2640410604
futLBH11,AP11,0.9503108576
futLBH11,BSA11,0.7542214239
futLBH11,BSA12,0.7803602252
futLBH11,CM11,0.9243334129
futLBH11,CM12,0.9799874199
futLBH11,CM13,0.9595129737
futLBH11,CM21,0.9797972708
futLBH11,CM22,0.9733218662
futLBH11,CM23,0.9747959537
futLBH11,CM24,0.951006943
futLBH11,CM31,0.933467884
futLBH11,CM32,0.857963469
futLBH11,CM33,0.868441091
futLBH11,CM34,0.7631269377
futLBH11,CM35,0.6772069634
futLBH11,CP11,0.8592262119
futLBH11,CP12,0.811671443
futLBH11,DM11,0.9809138584
futLBH11,DM12,0.9500420032
futLBH11,DM13,0.8972747574
futLBH11,DM21,0.9150512548
futLBH11,DM22,0.8260830856
futLBH11,DM23,0.6517228081
futLBH11,DMG11,0.6462270974
futLBH11,FF11,0.6199278118
futLBH11,FP11,0.5795219149
futLBH11,FP12,0.4218641709
futLBH11,KU11,0.8387607016
futLBH11,LBH11,0.935710615
futLBH11,LBH12,0.861611806
futLBH11,LBH13,0.91516272
futLBH11,LBH14,0.94687167
futLBH11,LBH15,0.9098379124
futLBH11,LBH16,0.9199295485
futLBH11,LBH21,0.8329161283
futLBH11,LF11,0.823961456
futLBH11,LF12,0.7890610296
futLBH11,LF13,0.6319941634
futLBH11,LF14,0.6054844799
futLBH11,LF15,0.6363513488
futLBH11,LF21,0.5737853884
futLBH11,LF22,0.5734054496
futLBH11,LF23,0.528893809
futLBH11,M11,0.6022059141
futLBH11,M21,0.4899220195
futLBH11,M22,0.6392683978
futLBH11,M32,0.5657623553
futLBH11,M41,0.5108588149
futLBH11,M42,0.3700084344
futLBH11,M43,0.5385200967
futLBH11,M44,0.5063361609
futLBH11,M45,0.4960641221
futLBH11,M51,0.4567182678
futLBH11,M53,0.4514775823
futLBH11,M54,0.448847157
futLBH11,M55,0.4597716612
futLBH11,M56,0.4065926372
futLBH11,MG11,0.6454199661
futLBH11,MG12,0.5248534771
futLBH11,MG13,0.609633067
futLBH11,NF11,0.806064424
futLBH11,NM11,0.8572487283
futLBH11,NM21,0.8535597882
futLBH11,PAD11,0.9211636313
futLBH11,PRP11,0.90213087
futLBH11,SA11,0.3582949313
futLBH11,SA12,0.3471234283
futLBH11,SA21,0.2235750705
futLBH11,SA22,0.2201758894
futLBH11,SA31,0.3209240469
futLBH11,SA32,0.3669764969
futLBH11,SA33,0.3182789342
futLBH11,SA41,0.2146033994
futLBH11,SA42,0.2616580493
futLBH11,SA43,0.2187107856
futLBH11,UBH11,0.8599635127
futLBH11,UBH12,0.9031641153
futLBH11,UBH13,0.8023004391
futLBH11,UF11,0.4722588642
futLBH11,UF12,0.5079887116
futLBH11,UF13,0.4676015021
futLBH11,UF14,0.4769266607
futLBH11,UF15,0.494152824
futLBH11,UF24,0.4265470507
futLBH11,UF25,0.408499946
futLBH12,AP11,0.9693772491
futLBH12,BSA11,0.8532524194
futLBH12,BSA12,0.8742552454
futLBH12,CM11,0.9427402485
futLBH12,CM12,0.980326292
futLBH12,CM13,0.9792700413
futLBH12,CM21,0.9835077022
futLBH12,CM22,0.9795609302
futLBH12,CM23,0.978321633
futLBH12,CM24,0.9450007536
futLBH12,CM31,0.9167455922
futLBH12,CM32,0.8282981104
futLBH12,CM33,0.8497921548
futLBH12,CM34,0.7327567112
futLBH12,CM35,0.6374080501
futLBH12,CP11,0.8059081267
futLBH12,CP12,0.7566401203
futLBH12,DM11,0.9710117451
futLBH12,DM12,0.9354168932
futLBH12,DM13,0.8640638212
futLBH12,DM21,0.8695224011
futLBH12,DM22,0.7809022087
futLBH12,DM23,0.6171412802
futLBH12,DMG11,0.5731539428
futLBH12,FF11,0.5710648694
futLBH12,FP11,0.5574399164
futLBH12,FP12,0.4009541686
futLBH12,KU11,0.8883160472
futLBH12,LBH11,0.978807047
futLBH12,LBH12,0.9355795177
futLBH12,LBH13,0.9600187685
futLBH12,LBH14,0.9761094026
futLBH12,LBH15,0.9227208545
futLBH12,LBH16,0.9439474358
futLBH12,LBH21,0.9154924344
futLBH12,LF11,0.8328777632
futLBH12,LF12,0.7725788806
futLBH12,LF13,0.607197978
futLBH12,LF14,0.5803694613
futLBH12,LF15,0.6056370513
futLBH12,LF21,0.5553980628
futLBH12,LF22,0.5541440321
futLBH12,LF23,0.5195771015
futLBH12,M11,0.5789753326
futLBH12,M21,0.4828534192
futLBH12,M22,0.6338536234
futLBH12,M32,0.5717881879
futLBH12,M41,0.5296879278
futLBH12,M42,0.399300617
futLBH12,M43,0.5405116151
futLBH12,M44,0.4999497118
futLBH12,M45,0.4845793155
futLBH12,M51,0.4855886744
futLBH12,M53,0.4713663511
futLBH12,M54,0.4576538966
futLBH12,M55,0.4588654842
futLBH12,M56,0.4032353716
futLBH12,MG11,0.5770838686
futLBH12,MG12,0.4566966221
futLBH12,MG13,0.5581675511
futLBH12,NF11,0.7432010081
futLBH12,NM11,0.9056274366
futLBH12,NM21,0.9271153349
futLBH12,PAD11,0.9362315967
futLBH12,PRP11,0.8699928995
futLBH12,SA11,0.3718078773
futLBH12,SA12,0.3739617394
futLBH12,SA21,0.2444978965
futLBH12,SA22,0.2478119288
futLBH12,SA31,0.3495436445
futLBH12,SA32,0.3882821721
futLBH12,SA33,0.3280562512
futLBH12,SA41,0.2419447345
futLBH12,SA42,0.2876811449
futLBH12,SA43,0.2313651638
futLBH12,UBH11,0.9264556398
futLBH12,UBH12,0.9534231227
futLBH12,UBH13,0.8407952363
futLBH12,UF11,0.4623638948
futLBH12,UF12,0.4992944293
futLBH12,UF13,0.4615752131
futLBH12,UF14,0.4775064939
futLBH12,UF15,0.4987368859
futLBH12,UF24,0.442007008
futLBH12,UF25,0.4265290136
futLBH13,AP11,0.8846680578
futLBH13,BSA11,0.7571244178
futLBH13,BSA12,0.7470043349
futLBH13,CM11,0.8370626492
futLBH13,CM12,0.9249211135
futLBH13,CM13,0.9014859142
futLBH13,CM21,0.9677579494
futLBH13,CM22,0.9738045322
futLBH13,CM23,0.9800221563
futLBH13,CM24,0.9828388241
futLBH13,CM31,0.9737899471
futLBH13,CM32,0.9321790295
futLBH13,CM33,0.9405471223
futLBH13,CM34,0.8554568775
futLBH13,CM35,0.7807317726
futLBH13,CP11,0.900588225
futLBH13,CP12,0.8514461867
futLBH13,DM11,0.9204698849
futLBH13,DM12,0.9488910688
futLBH13,DM13,0.9363881959
futLBH13,DM21,0.9395137509
futLBH13,DM22,0.8969736776
futLBH13,DM23,0.7498568088
futLBH13,DMG11,0.5903036583
futLBH13,FF11,0.6748707702
futLBH13,FP11,0.663284919
futLBH13,FP12,0.5237006556
futLBH13,KU11,0.7416305065
futLBH13,LBH11,0.8971601144
futLBH13,LBH12,0.8284168773
futLBH13,LBH13,0.9378577891
futLBH13,LBH14,0.9568430478
futLBH13,LBH15,0.9632136292
futLBH13,LBH16,0.9440275771
futLBH13,LBH21,0.8009764444
futLBH13,LF11,0.9192156553
futLBH13,LF12,0.8657463261
futLBH13,LF13,0.7466374358
futLBH13,LF14,0.7178872059
futLBH13,LF15,0.7482331182
futLBH13,LF21,0.690149188
futLBH13,LF22,0.6911434819
futLBH13,LF23,0.6382763008
futLBH13,M11,0.6416731516
futLBH13,M21,0.5864268296
futLBH13,M22,0.6917310332
futLBH13,M32,0.6573998519
futLBH13,M41,0.6045825102
futLBH13,M42,0.4742085939
futLBH13,M43,0.62834864
futLBH13,M44,0.6071393008
futLBH13,M45,0.5867477597
futLBH13,M51,0.5497243072
futLBH13,M53,0.5517850776
futLBH13,M54,0.5536274569
futLBH13,M55,0.5588259222
futLBH13,M56,0.5097657464
futLBH13,MG11,0.6529591829
futLBH13,MG12,0.5153945932
futLBH13,MG13,0.5947146406
futLBH13,NF11,0.7997828781
futLBH13,NM11,0.7655073212
futLBH13,NM21,0.8030786989
futLBH13,PAD11,0.8307484995
futLBH13,PRP11,0.9214695802
futLBH13,SA11,0.4642164459
futLBH13,SA12,0.45042804
futLBH13,SA21,0.3113916789
futLBH13,SA22,0.3047720854
futLBH13,SA31,0.4213862033
futLBH13,SA32,0.4664213739
futLBH13,SA33,0.4198860374
futLBH13,SA41,0.2988973621
futLBH13,SA42,0.3508417825
futLBH13,SA43,0.3079693714
futLBH13,UBH11,0.8895106811
futLBH13,UBH12,0.9277161746
futLBH13,UBH13,0.8749600922
futLBH13,UF11,0.5934847068
futLBH13,UF12,0.6289739189
futLBH13,UF13,0.5807360133
futLBH13,UF14,0.5962054188
