plant_SZ,seed_SZ,GS
CM21,SA31,0.179288614
CM21,SA32,0.211466685
CM21,SA33,0.18959146
CM21,SA41,0.105314424
CM21,SA42,0.132664282
CM21,SA43,0.117983764
CM21,UBH11,0.573813925
CM21,UBH12,0.640599219
CM21,UBH13,0.586201441
CM21,UF11,0.406973917
CM21,UF12,0.426905476
CM21,UF13,0.382091348
CM21,UF14,0.368866214
CM21,UF15,0.358866039
CM21,UF24,0.291568423
CM21,UF25,0.267130991
CM22,AP11,0.692060358
CM22,BSA11,0.417767986
CM22,BSA12,0.421438327
CM22,CM11,0.644935528
CM22,CM12,0.769816353
CM22,CM13,0.699842794
CM22,CM21,0.799736243
CM22,CM22,0.796485743
CM22,CM23,0.807695706
CM22,CM24,0.82317404
CM22,CM31,0.830057574
CM22,CM32,0.816056031
CM22,CM33,0.802341519
CM22,CM34,0.739672536
CM22,CM35,0.673070585
CM22,CP11,0.824506952
CM22,CP12,0.759926385
CM22,DM11,0.787166727
CM22,DM12,0.81393604
CM22,DM13,0.838674399
CM22,DM21,0.901
CM22,DM22,0.812430534
CM22,DM23,0.610441171
CM22,DMG11,0.537424608
CM22,FF11,0.543169404
CM22,FP11,0.476495156
CM22,FP12,0.340063255
CM22,KU11,0.499804403
CM22,LBH11,0.646159795
CM22,LBH12,0.525875797
CM22,LBH13,0.67452283
CM22,LBH14,0.726986546
CM22,LBH15,0.753277194
CM22,LBH16,0.717890282
CM22,LBH21,0.485653778
CM22,LF11,0.708903345
CM22,LF12,0.719094037
CM22,LF13,0.615604187
CM22,LF14,0.588038192
CM22,LF15,0.61601089
CM22,LF21,0.533363276
CM22,LF22,0.523020468
CM22,LF23,0.439027377
CM22,M11,0.440966691
CM22,M21,0.416344824
CM22,M22,0.498483315
CM22,M32,0.440504519
CM22,M41,0.358996208
CM22,M42,0.233617971
CM22,M43,0.398315271
CM22,M44,0.391774663
CM22,M45,0.374132162
CM22,M51,0.298321372
CM22,M53,0.304142116
CM22,M54,0.318510008
CM22,M55,0.335773011
CM22,M56,0.294623112
CM22,MG11,0.574449682
CM22,MG12,0.441331211
CM22,MG13,0.468539791
CM22,NF11,0.724617074
CM22,NM11,0.518375363
CM22,NM21,0.504583946
CM22,PAD11,0.647596046
CM22,PRP11,0.822072032
CM22,SA11,0.269387019
CM22,SA12,0.228447479
CM22,SA21,0.141880216
CM22,SA22,0.125312113
CM22,SA31,0.196888919
CM22,SA32,0.230528276
CM22,SA33,0.207771335
CM22,SA41,0.117445301
CM22,SA42,0.146767192
CM22,SA43,0.131445197
CM22,UBH11,0.586226928
CM22,UBH12,0.653699504
CM22,UBH13,0.609071621
CM22,UF11,0.437013234
CM22,UF12,0.457541762
CM22,UF13,0.410655275
CM22,UF14,0.397265154
CM22,UF15,0.386078955
CM22,UF24,0.316235955
CM22,UF25,0.29047459
CM23,AP11,0.668013094
CM23,BSA11,0.406424001
CM23,BSA12,0.407412004
CM23,CM11,0.621537177
CM23,CM12,0.74914282
CM23,CM13,0.67982693
CM23,CM21,0.781413013
CM23,CM22,0.780094201
CM23,CM23,0.79637221
CM23,CM24,0.814931077
CM23,CM31,0.829986894
CM23,CM32,0.822949308
CM23,CM33,0.807318622
CM23,CM34,0.756447256
CM23,CM35,0.696272189
CM23,CP11,0.842276787
CM23,CP12,0.786023592
CM23,DM11,0.768110151
CM23,DM12,0.815009487
CM23,DM13,0.847780311
CM23,DM21,0.901
CM23,DM22,0.827385351
CM23,DM23,0.637954002
CM23,DMG11,0.564725708
CM23,FF11,0.580011462
CM23,FP11,0.50782995
CM23,FP12,0.36770795
CM23,KU11,0.47773303
CM23,LBH11,0.628789203
CM23,LBH12,0.509837913
CM23,LBH13,0.661144945
CM23,LBH14,0.718262908
CM23,LBH15,0.749015825
CM23,LBH16,0.716156594
CM23,LBH21,0.470170685
CM23,LF11,0.711020709
CM23,LF12,0.736231489
CM23,LF13,0.635271094
CM23,LF14,0.610385567
CM23,LF15,0.639004304
CM23,LF21,0.556449713
CM23,LF22,0.54722646
CM23,LF23,0.46455842
CM23,M11,0.474147018
CM23,M21,0.440603235
CM23,M22,0.525345557
CM23,M32,0.46431001
CM23,M41,0.37944071
CM23,M42,0.247311481
CM23,M43,0.424387898
CM23,M44,0.418944514
CM23,M45,0.403450419
CM23,M51,0.315692079
CM23,M53,0.32420741
CM23,M54,0.341316993
CM23,M55,0.36253851
CM23,M56,0.31827947
CM23,MG11,0.610979406
CM23,MG12,0.476509918
CM23,MG13,0.502053677
CM23,NF11,0.751786935
CM23,NM11,0.498059093
CM23,NM21,0.486942869
CM23,PAD11,0.622602918
CM23,PRP11,0.832503945
CM23,SA11,0.286485816
CM23,SA12,0.242365279
CM23,SA21,0.151697166
CM23,SA22,0.133713578
CM23,SA31,0.209679903
CM23,SA32,0.2481713
CM23,SA33,0.224885663
CM23,SA41,0.125512094
CM23,SA42,0.158567655
CM23,SA43,0.143080424
CM23,UBH11,0.573837203
CM23,UBH12,0.645242386
CM23,UBH13,0.61445229
CM23,UF11,0.457200195
CM23,UF12,0.480151735
CM23,UF13,0.433382033
CM23,UF14,0.418458441
CM23,UF15,0.408464213
CM23,UF24,0.335251976
CM23,UF25,0.308410334
CM24,AP11,0.604693017
CM24,BSA11,0.366118432
CM24,BSA12,0.358468853
CM24,CM11,0.553772792
CM24,CM12,0.687991189
CM24,CM13,0.617248503
CM24,CM21,0.738727565
CM24,CM22,0.742070002
CM24,CM23,0.760626167
CM24,CM24,0.798286685
CM24,CM31,0.826801525
CM24,CM32,0.845498621
CM24,CM33,0.81975571
CM24,CM34,0.794679953
CM24,CM35,0.755720954
CM24,CP11,0.901
CM24,CP12,0.817503689
CM24,DM11,0.706834384
CM24,DM12,0.788223579
CM24,DM13,0.901
CM24,DM21,0.901
CM24,DM22,0.901
CM24,DM23,0.695200381
CM24,DMG11,0.562809536
CM24,FF11,0.627169084
CM24,FP11,0.55449328
CM24,FP12,0.422814072
CM24,KU11,0.413102273
CM24,LBH11,0.571300328
CM24,LBH12,0.45664302
CM24,LBH13,0.625394735
CM24,LBH14,0.67971104
CM24,LBH15,0.739014459
CM24,LBH16,0.687629738
CM24,LBH21,0.418043377
CM24,LF11,0.722996462
CM24,LF12,0.757245529
CM24,LF13,0.689225052
CM24,LF14,0.665592302
CM24,LF15,0.698624531
CM24,LF21,0.6119652
CM24,LF22,0.605131645
CM24,LF23,0.514757149
CM24,M11,0.501517065
CM24,M21,0.484285239
CM24,M22,0.547830948
CM24,M32,0.497459963
CM24,M41,0.408940794
CM24,M42,0.273294691
CM24,M43,0.460713174
CM24,M44,0.464041945
CM24,M45,0.447012899
CM24,M51,0.339964141
CM24,M53,0.354598876
CM24,M54,0.378564977
CM24,M55,0.402133786
CM24,M56,0.361889771
CM24,MG11,0.642714749
CM24,MG12,0.501819448
CM24,MG13,0.516213841
CM24,NF11,0.764562664
CM24,NM11,0.433631511
CM24,NM21,0.429250173
CM24,PAD11,0.554392313
CM24,PRP11,0.827870593
CM24,SA11,0.320222285
CM24,SA12,0.268024367
CM24,SA21,0.172347801
CM24,SA22,0.150021248
CM24,SA31,0.233150868
CM24,SA32,0.275703062
CM24,SA33,0.258476266
CM24,SA41,0.141716172
CM24,SA42,0.17792129
CM24,SA43,0.167794637
CM24,UBH11,0.539004957
CM24,UBH12,0.608884341
CM24,UBH13,0.605973931
CM24,UF11,0.510586986
CM24,UF12,0.53196263
CM24,UF13,0.48189583
CM24,UF14,0.465491127
CM24,UF15,0.451518279
CM24,UF24,0.37076457
CM24,UF25,0.342388086
CM31,AP11,0.535373187
CM31,BSA11,0.318712641
CM31,BSA12,0.308237469
CM31,CM11,0.486936852
CM31,CM12,0.619900797
CM31,CM13,0.550290558
CM31,CM21,0.675266871
CM31,CM22,0.680913945
CM31,CM23,0.704938712
CM31,CM24,0.752372496
CM31,CM31,0.798141476
CM31,CM32,0.833748029
CM31,CM33,0.798514129
CM31,CM34,0.80238036
CM31,CM35,0.789536162
CM31,CP11,0.901
CM31,CP12,0.901
CM31,DM11,0.640956431
CM31,DM12,0.752863586
CM31,DM13,0.837396599
CM31,DM21,0.901
CM31,DM22,0.901
CM31,DM23,0.739282671
CM31,DMG11,0.607283945
CM31,FF11,0.694094861
CM31,FP11,0.606604875
CM31,FP12,0.478108026
CM31,KU11,0.353755063
CM31,LBH11,0.507672574
CM31,LBH12,0.398987033
CM31,LBH13,0.567665408
CM31,LBH14,0.626082043
CM31,LBH15,0.69930374
CM31,LBH16,0.644579557
CM31,LBH21,0.362605158
CM31,LF11,0.696371421
CM31,LF12,0.757371662
CM31,LF13,0.710273314
CM31,LF14,0.692446437
CM31,LF15,0.731815921
CM31,LF21,0.64329517
CM31,LF22,0.641973805
CM31,LF23,0.554955751
CM31,M11,0.555189871
CM31,M21,0.517500882
CM31,M22,0.577376794
CM31,M32,0.52413747
CM31,M41,0.432382274
CM31,M42,0.288659675
CM31,M43,0.498056555
CM31,M44,0.507920172
CM31,M45,0.496686448
CM31,M51,0.357461316
CM31,M53,0.380410383
CM31,M54,0.412462383
CM31,M55,0.444678534
CM31,M56,0.403726555
CM31,MG11,0.709808978
CM31,MG12,0.57225078
CM31,MG13,0.572402893
CM31,NF11,0.801737068
CM31,NM11,0.374410538
CM31,NM21,0.370812058
CM31,PAD11,0.486484565
CM31,PRP11,0.814044655
CM31,SA11,0.340779289
CM31,SA12,0.282490026
CM31,SA21,0.183152942
CM31,SA22,0.15814911
CM31,SA31,0.247627548
CM31,SA32,0.299909541
CM31,SA33,0.287220584
CM31,SA41,0.150458101
CM31,SA42,0.193015234
CM31,SA43,0.187388673
CM31,UBH11,0.484439397
CM31,UBH12,0.556277484
CM31,UBH13,0.577129214
CM31,UF11,0.537323027
CM31,UF12,0.561664438
CM31,UF13,0.512442484
CM31,UF14,0.494360838
CM31,UF15,0.482773825
CM31,UF24,0.394187123
CM31,UF25,0.365133192
CM32,AP11,0.430967049
CM32,BSA11,0.255797632
CM32,BSA12,0.239877791
CM32,CM11,0.384698419
CM32,CM12,0.511100753
CM32,CM13,0.447864294
CM32,CM21,0.576418241
CM32,CM22,0.586428798
CM32,CM23,0.612281685
CM32,CM24,0.674104571
CM32,CM31,0.73049325
CM32,CM32,0.800776063
CM32,CM33,0.758053492
CM32,CM34,0.801810338
CM32,CM35,0.81961892
CM32,CP11,0.847417461
CM32,CP12,0.826935558
CM32,DM11,0.531649593
CM32,DM12,0.669808326
CM32,DM13,0.785282577
CM32,DM21,0.806996026
CM32,DM22,0.901
CM32,DM23,0.768583446
CM32,DMG11,0.551226068
CM32,FF11,0.71347193
CM32,FP11,0.631188845
CM32,FP12,0.537154733
CM32,KU11,0.267595478
CM32,LBH11,0.413213445
CM32,LBH12,0.318024177
CM32,LBH13,0.485021883
CM32,LBH14,0.537822691
CM32,LBH15,0.632375068
CM32,LBH16,0.567898681
CM32,LBH21,0.286275283
CM32,LF11,0.658960904
CM32,LF12,0.738487807
CM32,LF13,0.743302832
CM32,LF14,0.731676863
CM32,LF15,0.767598581
CM32,LF21,0.683146789
CM32,LF22,0.682623187
CM32,LF23,0.58985975
CM32,M11,0.549926627
CM32,M21,0.553746545
CM32,M22,0.568624143
CM32,M32,0.536048586
CM32,M41,0.442493038
CM32,M42,0.304337287
