BECvar_site,BECvar_seed,HTp_pred
CM12,BSA12,0.563514206
CM12,CM11,0.764810696
CM12,CM12,0.846864909
CM12,CM13,0.795450364
CM12,CM21,0.851707262
CM12,CM22,0.846107633
CM12,CM23,0.855217937
CM12,CM24,0.855794479
CM12,CM31,0.858657282
CM12,CM32,0.839836856
CM12,CM33,0.835105297
CM12,CM34,0.786108287
CM12,CM35,0.734955082
CM12,CP11,0.853770364
CM12,CP12,0.815597623
CM12,DM11,0.863562847
CM12,DM12,0.863729583
CM12,DM13,0.868144559
CM12,DM21,0.880630342
CM12,DM22,0.837178324
CM12,DM23,0.700947328
CM12,DMG11,0.664004862
CM12,FF11,0.670472876
CM12,FP11,0.624983307
CM12,FP12,0.50160398
CM12,KU11,0.645358589
CM12,LBH11,0.747955697
CM12,LBH12,0.650333134
CM12,LBH13,0.755282868
CM12,LBH14,0.801870616
CM12,LBH15,0.804765313
CM12,LBH16,0.79604522
CM12,LBH21,0.618248387
CM12,LF11,0.768137512
CM12,LF12,0.784299278
CM12,LF13,0.691946229
CM12,LF14,0.673016717
CM12,LF15,0.694919326
CM12,LF21,0.639657325
CM12,LF22,0.636249826
CM12,LF23,0.588041857
CM12,M11,0.623119961
CM12,M21,0.553933177
CM12,M22,0.633230729
CM12,M32,0.589954244
CM12,M41,0.525937968
CM12,M42,0.421364771
CM12,M43,0.570718357
CM12,M44,0.563397484
CM12,M45,0.552619465
CM12,M51,0.471780121
CM12,M53,0.499973879
CM12,M54,0.516406137
CM12,M55,0.544589449
CM12,M56,0.474720415
CM12,MG11,0.690181629
CM12,MG12,0.592328338
CM12,MG13,0.623945016
CM12,NF11,0.80053313
CM12,NM11,0.659450689
CM12,NM21,0.636492622
CM12,PAD11,0.769996914
CM12,PRP11,0.862525256
CM12,SA11,0.447713739
CM12,SA12,0.419932048
CM12,SA21,0.327550159
CM12,SA22,0.319057116
CM12,SA31,0.399709467
CM12,SA32,0.450226167
CM12,SA33,0.403630322
CM12,SA41,0.314188501
CM12,SA42,0.375822955
CM12,SA43,0.336653978
CM12,UBH11,0.690019572
CM12,UBH12,0.749703274
CM12,UBH13,0.720421599
CM12,UF11,0.564154363
CM12,UF12,0.594732526
CM12,UF13,0.553310174
CM12,UF14,0.551703454
CM12,UF15,0.556700353
CM12,UF24,0.50932902
CM12,UF25,0.488363571
CM13,AP11,0.850352184
CM13,BSA11,0.635759763
CM13,BSA12,0.639970494
CM13,CM11,0.827057547
CM13,CM12,0.899046456
CM13,CM13,0.85759822
CM13,CM21,0.900367144
CM13,CM22,0.895095189
CM13,CM23,0.902573295
CM13,CM24,0.895833302
CM13,CM31,0.890727807
CM13,CM32,0.862103361
CM13,CM33,0.866256132
CM13,CM34,0.805270827
CM13,CM35,0.739335284
CM13,CP11,0.859516189
CM13,CP12,0.815700087
CM13,DM11,0.913667165
CM13,DM12,0.906638159
CM13,DM13,0.895222731
CM13,DM21,0.896952672
CM13,DM22,0.84770422
CM13,DM23,0.705729676
CM13,DMG11,0.647646198
CM13,FF11,0.661633183
CM13,FP11,0.632568207
CM13,FP12,0.496375031
CM13,KU11,0.714907746
CM13,LBH11,0.815827933
CM13,LBH12,0.724743877
CM13,LBH13,0.816132411
CM13,LBH14,0.859595716
CM13,LBH15,0.850633328
CM13,LBH16,0.853670815
CM13,LBH21,0.69382439
CM13,LF11,0.807082899
CM13,LF12,0.816099631
CM13,LF13,0.708240272
CM13,LF14,0.687771779
CM13,LF15,0.70311219
CM13,LF21,0.654385727
CM13,LF22,0.646566529
CM13,LF23,0.602001729
CM13,M11,0.628612692
CM13,M21,0.577254178
CM13,M22,0.662469755
CM13,M32,0.619561718
CM13,M41,0.557628877
CM13,M42,0.451717982
CM13,M43,0.591402165
CM13,M44,0.575313529
CM13,M45,0.55854462
CM13,M51,0.505851002
CM13,M53,0.526802918
CM13,M54,0.534326218
CM13,M55,0.554585911
CM13,M56,0.480765533
CM13,MG11,0.67274009
CM13,MG12,0.567170815
CM13,MG13,0.616351568
CM13,NF11,0.797535719
CM13,NM11,0.730676818
CM13,NM21,0.710996594
CM13,PAD11,0.830743389
CM13,PRP11,0.893071106
CM13,SA11,0.47457907
CM13,SA12,0.450604523
CM13,SA21,0.354164995
CM13,SA22,0.347800706
CM13,SA31,0.428306666
CM13,SA32,0.472788909
CM13,SA33,0.415319796
CM13,SA41,0.340694326
CM13,SA42,0.400395677
CM13,SA43,0.348304898
CM13,UBH11,0.756556385
CM13,UBH12,0.813019753
CM13,UBH13,0.778968483
CM13,UF11,0.582230965
CM13,UF12,0.612317654
CM13,UF13,0.57319553
CM13,UF14,0.57166133
CM13,UF15,0.576917979
CM13,UF24,0.535488506
CM13,UF25,0.513608384
CM21,AP11,0.795501175
CM21,BSA11,0.57773153
CM21,BSA12,0.572717954
CM21,CM11,0.763564342
CM21,CM12,0.852555445
CM21,CM13,0.800880095
CM21,CM21,0.871963922
CM21,CM22,0.869617822
CM21,CM23,0.880166352
CM21,CM24,0.891211989
CM21,CM31,0.900825496
CM21,CM32,0.890572183
CM21,CM33,0.882587508
CM21,CM34,0.842705119
CM21,CM35,0.798217786
CM21,CP11,0.903033398
CM21,CP12,0.867228222
CM21,DM11,0.868076169
CM21,DM12,0.893195699
CM21,DM13,0.910428633
CM21,DM21,0.923210322
CM21,DM22,0.890815767
CM21,DM23,0.766572923
CM21,DMG11,0.685812814
CM21,FF11,0.728200711
CM21,FP11,0.6907251
CM21,FP12,0.566090989
CM21,KU11,0.641547837
CM21,LBH11,0.758362845
CM21,LBH12,0.66157397
CM21,LBH13,0.782610085
CM21,LBH14,0.827423651
CM21,LBH15,0.846523377
CM21,LBH16,0.827963407
CM21,LBH21,0.628160989
CM21,LF11,0.818976501
CM21,LF12,0.836711542
CM21,LF13,0.754509178
CM21,LF14,0.736018129
CM21,LF15,0.760226672
CM21,LF21,0.705569389
CM21,LF22,0.704031737
CM21,LF23,0.65674209
CM21,M11,0.679594602
CM21,M21,0.617096606
CM21,M22,0.690848629
CM21,M32,0.653903342
CM21,M41,0.590266474
CM21,M42,0.482973081
CM21,M43,0.637073348
CM21,M44,0.631249945
CM21,M45,0.618028419
CM21,M51,0.533005623
CM21,M53,0.565627648
CM21,M54,0.583715495
CM21,M55,0.611385578
CM21,M56,0.539547766
CM21,MG11,0.733716567
CM21,MG12,0.626604508
CM21,MG13,0.662438094
CM21,NF11,0.840841345
CM21,NM11,0.657470625
CM21,NM21,0.641538399
CM21,PAD11,0.767764902
CM21,PRP11,0.901362956
CM21,SA11,0.508424624
CM21,SA12,0.479852503
CM21,SA21,0.379836017
CM21,SA22,0.370804496
CM21,SA31,0.459760033
CM21,SA32,0.51438406
CM21,SA33,0.465616545
CM21,SA41,0.366809724
CM21,SA42,0.435060472
CM21,SA43,0.393732328
CM21,UBH11,0.71746047
CM21,UBH12,0.776870762
CM21,UBH13,0.764028341
CM21,UF11,0.627536008
CM21,UF12,0.660355684
CM21,UF13,0.617494815
CM21,UF14,0.618530634
CM21,UF15,0.62498887
CM21,UF24,0.575185743
CM21,UF25,0.554190793
CM22,AP11,0.778367866
CM22,BSA11,0.574962037
CM22,BSA12,0.562494013
CM22,CM11,0.740851099
CM22,CM12,0.83617781
CM22,CM13,0.784238722
CM22,CM21,0.867409577
CM22,CM22,0.867989212
CM22,CM23,0.878110412
CM22,CM24,0.897103875
CM22,CM31,0.907446208
CM22,CM32,0.908052299
CM22,CM33,0.898963328
CM22,CM34,0.865366554
CM22,CM35,0.824927653
CM22,CP11,0.90720068
CM22,CP12,0.868446193
CM22,DM11,0.849635656
CM22,DM12,0.886693435
CM22,DM13,0.91572716
CM22,DM21,0.923881168
CM22,DM22,0.906364925
CM22,DM23,0.789173702
CM22,DMG11,0.653728458
CM22,FF11,0.732350087
CM22,FP11,0.705634438
CM22,FP12,0.5923565
CM22,KU11,0.618120011
CM22,LBH11,0.746211056
CM22,LBH12,0.651310502
CM22,LBH13,0.785495654
CM22,LBH14,0.825124116
CM22,LBH15,0.857059195
CM22,LBH16,0.828231787
CM22,LBH21,0.618098883
CM22,LF11,0.841642547
CM22,LF12,0.852160099
CM22,LF13,0.78627315
CM22,LF14,0.767021101
CM22,LF15,0.78990669
CM22,LF21,0.737048377
CM22,LF22,0.73513368
CM22,LF23,0.683444996
CM22,M11,0.675724381
CM22,M21,0.641519059
CM22,M22,0.695418837
CM22,M32,0.672931315
CM22,M41,0.61017952
CM22,M42,0.510915592
CM22,M43,0.654233438
CM22,M44,0.653653758
CM22,M45,0.636107159
CM22,M51,0.553735602
CM22,M53,0.58862036
CM22,M54,0.608685737
CM22,M55,0.633317207
CM22,M56,0.56573565
CM22,MG11,0.721458626
CM22,MG12,0.60737469
CM22,MG13,0.64145593
CM22,NF11,0.825946844
CM22,NM11,0.634659022
CM22,NM21,0.62759254
CM22,PAD11,0.744633823
CM22,PRP11,0.899852429
CM22,SA11,0.539919288
CM22,SA12,0.509301317
CM22,SA21,0.411116919
CM22,SA22,0.400113042
CM22,SA31,0.488811878
CM22,SA32,0.540008858
CM22,SA33,0.495081993
CM22,SA41,0.396234038
CM22,SA42,0.463029317
CM22,SA43,0.425750613
CM22,UBH11,0.721609458
CM22,UBH12,0.778013794
CM22,UBH13,0.776547546
CM22,UF11,0.664055434
CM22,UF12,0.694334984
CM22,UF13,0.649466798
CM22,UF14,0.651424099
CM22,UF15,0.653812317
CM22,UF24,0.60575636
CM22,UF25,0.584808295
CM23,AP11,0.747789649
CM23,BSA11,0.550835755
CM23,BSA12,0.53460437
CM23,CM11,0.707901592
CM23,CM12,0.807856585
CM23,CM13,0.754629066
CM23,CM21,0.845790203
CM23,CM22,0.848094856
CM23,CM23,0.859377605
CM23,CM24,0.884840876
CM23,CM31,0.898938915
CM23,CM32,0.910348005
CM23,CM33,0.898568875
CM23,CM34,0.875292764
CM23,CM35,0.841719705
CM23,CP11,0.907360115
CM23,CP12,0.870199382
CM23,DM11,0.821618808
CM23,DM12,0.870969115
CM23,DM13,0.91170896
CM23,DM21,0.917699565
CM23,DM22,0.912225625
CM23,DM23,0.804500916
CM23,DMG11,0.642071934
CM23,FF11,0.7432893
CM23,FP11,0.718112974
CM23,FP12,0.61620124
CM23,KU11,0.584078875
CM23,LBH11,0.717852676
CM23,LBH12,0.623135484
CM23,LBH13,0.765695788
CM23,LBH14,0.804556831
CM23,LBH15,0.846748668
CM23,LBH16,0.811665382
CM23,LBH21,0.589806304
CM23,LF11,0.841187571
CM23,LF12,0.855713098
CM23,LF13,0.80371822
CM23,LF14,0.785764525
CM23,LF15,0.807860421
CM23,LF21,0.755540569
CM23,LF22,0.753952699
CM23,LF23,0.699782829
CM23,M11,0.678081817
CM23,M21,0.656988813
CM23,M22,0.69746118
CM23,M32,0.682004573
CM23,M41,0.618414348
CM23,M42,0.522068019
CM23,M43,0.664277451
CM23,M44,0.669207388
CM23,M45,0.651967232
CM23,M51,0.561843252
CM23,M53,0.59936693
CM23,M54,0.623447875
CM23,M55,0.649439012
CM23,M56,0.585870475
CM23,MG11,0.724085184
CM23,MG12,0.608196286
CM23,MG13,0.636911603
CM23,NF11,0.81954296
CM23,NM11,0.601312926
CM23,NM21,0.59728745
CM23,PAD11,0.711365716
CM23,PRP11,0.892129772
CM23,SA11,0.556651454
CM23,SA12,0.522083471
CM23,SA21,0.425980417
CM23,SA22,0.412094725
CM23,SA31,0.501091573
CM23,SA32,0.553355129
CM23,SA33,0.514347837
CM23,SA41,0.408264655
CM23,SA42,0.475958632
CM23,SA43,0.445263431
CM23,UBH11,0.701438401
CM23,UBH12,0.757765554
CM23,UBH13,0.768211149
CM23,UF11,0.685414737
CM23,UF12,0.713834649
CM23,UF13,0.668903605
CM23,UF14,0.669415516
CM23,UF15,0.669062181
CM23,UF24,0.620378825
CM23,UF25,0.599298299
CM24,AP11,0.706337927
CM24,BSA11,0.515697233
CM24,BSA12,0.495797174
CM24,CM11,0.664653327
CM24,CM12,0.769365742
CM24,CM13,0.714368025
CM24,CM21,0.815840822
CM24,CM22,0.820326107
CM24,CM23,0.833859311
CM24,CM24,0.869816574
CM24,CM31,0.894066022
CM24,CM32,0.91889982
CM24,CM33,0.900378116
CM24,CM34,0.894505193
CM24,CM35,0.876998921
CM24,CP11,0.92528316
CM24,CP12,0.895093857
CM24,DM11,0.784504029
CM24,DM12,0.855865502
CM24,DM13,0.913191791
CM24,DM21,0.923436085
CM24,DM22,0.931213265
CM24,DM23,0.84327431
CM24,DMG11,0.658448272
CM24,FF11,0.784515755
CM24,FP11,0.758257041
CM24,FP12,0.664233674
CM24,KU11,0.539729261
CM24,LBH11,0.67865514
CM24,LBH12,0.583776872
CM24,LBH13,0.736443362
CM24,LBH14,0.776691026
CM24,LBH15,0.834821005
CM24,LBH16,0.790985515
CM24,LBH21,0.55004265
CM24,LF11,0.840041469
CM24,LF12,0.866436499
CM24,LF13,0.834155272
CM24,LF14,0.818524503
CM24,LF15,0.844115859
CM24,LF21,0.791327521
CM24,LF22,0.792666712
CM24,LF23,0.739326931
CM24,M11,0.710724839
CM24,M21,0.69159837
CM24,M22,0.720284776
CM24,M32,0.709056422
CM24,M41,0.644758369
